time,youtube_views,avg_youtube_views,Holidays,Access Control,Activity Monitoring,Anomaly Detection,Solution_APPLICATION WHITELISTING_Mentions,Solution_ATTACK TREE_Mentions,Solution_BEHAVIOR BASED DETECTION_Mentions,Solution_BLACKHOLING_Mentions,Solution_BLACKLISTING_Mentions,Blockchain,CAPTCHA,Solution_CODE SIGNING_Mentions,Solution_CONTINUOUS AUTHENTICATION_Mentions,Solution_Control Flow Integrity_Mentions,Cryptography/Encryption,Solution_DARKNET MONITORING_Mentions,Data Backups,Solution_DATA LEAKAGE DETECTION/PREVENTION_Mentions,Solution_DATA LOSS PREVENTION_Mentions,Solution_DATA PROVENANCE_Mentions,Solution_DECEPTION TECHNOLOGY_Mentions,Distributed Ledgers Technology,Solution_DYNAMIC ANALYSIS_Mentions,Solution_DYNAMIC RESOURCE MANAGEMENT_Mentions,Solution_FILE INTEGRITY MONITORING_Mentions,Solution_FORMAL VERIFICATION_Mentions,Game Theory,Solution_GRAPHICAL AUTHENTICATION_Mentions,Graphical Model,Solution_HONEYPOT_Mentions,Solution_HYPERGAME_Mentions,Solution_IDENTITY MANAGEMENT_Mentions,Solution_Identity-Based Encryption (IBE)_Mentions,Image Recognition,Solution_INTRUSION DETECTION/PREVENTION SYSTEM_Mentions,Solution_KEYSTROKE DYNAMICS_Mentions,Solution_LEAST PRIVILEGE_Mentions,Machine Learning/Deep Learning,Solution_MOVING TARGET DEFENSE_Mentions,Solution_MULTI FACTOR AUTHENTICATION_Mentions,Solution_MUTUAL AUTHENTICATION_Mentions,NLP/LLM,Solution_NETWORK SEGMENTATION_Mentions,Solution_ONE TIME PASSWORD_Mentions,Solution_PACKET FILTERING_Mentions,Solution_PASSWORD HASHING_Mentions,Solution_PASSWORD MANAGEMENT_Mentions,Solution_PATCH MANAGEMENT_Mentions,Penetration Testing,Privacy Preserving,Solution_PUBLIC KEY INFRASTRUCTURE_Mentions,Rank Correlation,Rate Limiting,Risk Assessment,SIEM,SSL/TLS,Sandboxing,Secure Boot,Session Management,Software Defined Network,Source Identification,Standardised Communication,Static Analysis,Solution_HIDDEN MARKOV MODEL_Mentions,Strong Authentication,Supply Chain Risk Management,Traffic Shaping,User Behaviour Analytics,VPN,Virtual Keyboards,Vulnerability Assessment,Vulnerability Management,Vulnerability Scanner,Mentions-Advanced persistent threat,Mentions-Account Hijacking,Mentions-Backdoor,Mentions-Botnet,Mentions-DDoS,Mentions-Disinformation/Misinformation,Mentions-Dropper,Mentions-Insider Threat,Mentions-Malware,Mentions-Password Attack,Mentions-Phishing,Mentions-Ransomware,Mentions-Session Hijacking,Mentions-Targeted Attack,Mentions-Trojan,Mentions-Vulnerability,Mentions-Zero-day,cluster_0_score,cluster_1_score,cluster_2_score,cluster_3_score,cluster_4_score,cluster_5_score,cluster_6_score,cluster_7_score,cluster_8_score,cluster_9_score,cluster_10_score,cluster_11_score,cluster_12_score,cluster_13_score,cluster_14_score,DDoS-ALL,Phishing-ALL,Ransomware-ALL,Password Attack-ALL,Account Hijacking-ALL,Trojan-ALL,Vulnerability-ALL,Zero-day-ALL,Advanced persistent threat-ALL,Malware-ALL,Disinformation/Misinformation-ALL,Targeted Attack-ALL,Brute Force Attack-ALL,Backdoor-ALL,Botnet-ALL,Cryptojacking-ALL,Mentions-Brute Force Attack,Mentions-Cryptojacking,Mentions-MITM,Mentions-DNS Spoofing,Mentions-Adversarial Attack,Mentions-Data Poisoning,Mentions-Deepfake,Mentions-Supply Chain,Mentions-IoT Device Attack,WAR/CONFLICT ALL,Solution_BLOCKCHAIN_Mentions,Solution_ACCESS CONTROL_Mentions,Solution_ENCRYPTION_Mentions,Solution_SUPPLY CHAIN RISK MANAGEMENT_Mentions,Solution_ML/DL_Mentions,Solution_ANOMALY DETECTION_Mentions,Solution_CRYPTOGRAPHY_Mentions,Solution_PENETRATION TESTING_Mentions,Solution_IDS/IPS_Mentions,Solution_STATIC ANALYSIS_Mentions,Solution_SESSION MANAGEMENT_Mentions,Solution_CAPTCHA_Mentions,Solution_RATE LIMITING_Mentions,Solution_GRAPHICAL MODEL_Mentions,Solution_SOFTWARE DEFINED NETWORK_Mentions,Solution_GAME THEORY_Mentions,Solution_TRAFFIC SHAPING_Mentions,Solution_RANK CORRELATION_Mentions,Solution_STRONG AUTHENTICATION_Mentions,Solution_SSL/TLS_Mentions,Solution_HTTPS_Mentions,Solution_DATA SANITIZATION_Mentions,Solution_OUTLIER DETECTION_Mentions,Solution_ADVERSARIAL TRAINING_Mentions,Solution_TRUSTWORTHY AI_Mentions,Solution_Bayesian Network_Mentions,Solution_SPLIT MANUFACTURING_Mentions,Solution_VULNERABILITY MANAGEMENT_Mentions,Solution_VPN_Mentions,Solution_PRIVACY PRESERVING_Mentions,Solution_SECURE BOOT_Mentions,Solution_MERKLE SIGNATURE_Mentions,Solution_LIVENESS DETECTION_Mentions,Solution_3D FACE RECONSTRUCTION_Mentions,Solution_BIOMETRICS_Mentions,Solution_DIGITAL WATERMARK_Mentions,Solution_DATA BACKUPS_Mentions,Solution_DATA AUGMENTATION_Mentions,Solution_DIMENSIONALITY REDUCTION_Mentions,Solution_DEFENSIVE DISTILLATION_Mentions,Solution_RRAM_Mentions,Solution_SPATIAL SMOOTHING_Mentions,Solution_NOISE INJECTION_Mentions,Solution_TAINT ANALYSIS_Mentions,Solution_USER BEHAVIOR ANALYTICS_Mentions,Solution_RISK ASSESSMENT_Mentions,Solution_SANDBOXING_Mentions,Solution_VIRTUAL KEYBOARDS_Mentions,Solution_DYNAMIC BINARY INSTRUMENTATION_Mentions,Solution_DNSSEC_Mentions,Solution_CERTIFICATE PINNING_Mentions,Solution_SECURE SIMPLE PAIRING_Mentions,Solution_VULNERABILITY ASSESSMENT_Mentions,Solution_SIEM_Mentions,Solution_STANDARDIZED COMMUNICATION_Mentions,Solution_VULNERABILITY SCANNER_Mentions,Solution_PASSWORD STRENGTH METERS_Mentions,Solution_PASSWORD POLICY_Mentions,Solution_ACTIVITY MONITORING_Mentions,Solution_DISTRIBUTED LEDGERS_Mentions,Solution_SOURCE IDENTIFICATION_Mentions,Solution_IMAGE RECOGNITION_Mentions,Solution_NLP/LLM_Mentions
2019-08,6000215327,166672648,42,11.48214286,43.92857143,62.94642857,0,15,0,18,0,71.875,0.517857143,0,9,2,22.28571429,0,2.875,0,0,6,0,5.303571429,15,0,0,31,18.83928571,0,14.91071429,22,0,12,24,38.30357143,6.785714286,32,1,3677.517857,22,21,45,243.625,7,3,3,0,2,0,2.178571429,23.35714286,31,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,10,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,7,2,9,111,254,23,0,12,1051,99,109,95,0,15,36,31882,32,0,9,9,9,0,0,0,18,0,9,0,0,0,0,0,38,455,161,40,390,447,112,0,0,1672,0,527,37,186,185,0,22,19,61,0,41,4,1,13,63,70433,696,223,992,7,496,129,653,9,289,42,3,20,0,1,56,35,0,3,3,41,18,2,3,11,0,19,3,5,5,148,4,0,2,0,221,7,2,0,13,0,0,0,0,15,0,133,1,0,0,7,0,4,5,0,0,6,1,4,0,12,3,1,35
2019-09,6000215327,166672648,21,11.48214286,43.92857143,62.94642857,0,2,6,30,2,71.875,0.517857143,0,14,1,22.28571429,0,2.875,1,0,6,0,5.303571429,13,0,0,23,18.83928571,0,14.91071429,25,0,24,46,38.30357143,6.785714286,9,2,3677.517857,15,59,33,243.625,2,3,8,2,4,1,2.178571429,23.35714286,24,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,15,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,43,7,13,122,313,24,0,19,865,102,133,37,1,10,19,25999,21,9,0,1,0,0,0,0,26,0,18,0,0,0,0,0,39,163,253,39,207,260,77,0,0,1240,0,232,0,5,112,0,32,9,43,5,39,0,3,3,55,152690,714,254,1067,5,518,155,751,33,469,55,0,7,2,2,40,47,0,0,3,9,10,0,5,8,0,25,6,16,12,137,1,0,9,0,444,0,1,6,10,0,3,0,0,1,0,243,1,0,0,18,0,0,28,4,0,11,0,0,3,30,1,12,39
2019-10,6000215327,166672648,40,11.48214286,43.92857143,62.94642857,0,7,0,21,9,71.875,0.517857143,0,11,3,22.28571429,0,2.875,0,0,0,0,5.303571429,35,2,0,25,18.83928571,0,14.91071429,70,0,12,36,38.30357143,6.785714286,20,0,3677.517857,5,22,52,243.625,0,27,1,3,2,3,2.178571429,23.35714286,30,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,31,2,16,87,409,71,0,33,1274,144,178,68,5,24,55,36066,33,9,0,9,0,0,9,0,0,0,18,0,0,0,0,0,79,228,247,2,235,153,191,37,0,1159,1,252,1,152,111,37,44,5,107,0,101,4,13,21,100,296130,1263,413,1379,3,731,244,910,8,591,52,2,10,0,4,97,76,0,2,0,97,23,0,0,17,0,26,0,0,45,220,2,0,9,0,363,0,4,4,11,0,0,0,1,13,0,254,10,0,2,3,0,0,23,20,0,1,0,0,5,31,12,13,42
2019-11,6000215327,166672648,27,11.48214286,43.92857143,62.94642857,0,39,0,21,1,71.875,0.517857143,0,12,2,22.28571429,0,2.875,3,0,14,0,5.303571429,31,3,0,24,18.83928571,0,14.91071429,2,0,18,28,38.30357143,6.785714286,16,2,3677.517857,50,25,27,243.625,0,21,2,0,0,0,2.178571429,23.35714286,30,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,13,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,23,0,18,159,385,61,0,46,1416,136,159,55,4,9,41,44557,17,0,0,0,0,0,0,0,10,0,9,0,0,10,0,0,3,155,361,148,131,298,151,0,0,1372,0,191,0,74,185,0,32,29,69,2,81,11,30,13,91,96331,1085,325,1213,4,673,154,814,18,535,67,0,39,0,0,75,71,0,0,5,72,43,4,3,13,0,26,1,0,18,171,4,0,6,0,514,0,5,9,9,0,5,0,1,28,0,227,11,0,0,7,0,0,30,8,0,18,0,0,1,52,2,19,42
2019-12,6000215327,166672648,60,11.48214286,43.92857143,62.94642857,0,5,4,25,2,71.875,0.517857143,0,21,7,22.28571429,0,2.875,5,4,19,0,5.303571429,37,0,0,18,18.83928571,0,14.91071429,51,0,29,28,38.30357143,6.785714286,25,13,3677.517857,6,33,57,243.625,0,19,12,2,0,1,2.178571429,23.35714286,9,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,15,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,18,2,14,149,449,68,0,51,1625,85,174,156,1,17,59,37237,24,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,37,234,147,113,276,261,38,0,0,915,0,200,0,37,148,0,49,5,64,0,100,14,1,10,78,121077,1435,362,1571,2,956,268,1028,16,537,41,2,44,0,0,67,92,0,0,0,37,17,2,7,14,0,33,2,3,1,297,8,2,20,0,432,3,0,7,10,1,7,3,1,7,0,288,1,0,0,0,0,0,16,21,2,19,0,2,3,40,5,22,33
2020-01,6000215327,166672648,68,11.48214286,43.92857143,62.94642857,0,17,0,13,3,71.875,0.517857143,0,6,3,22.28571429,0,2.875,0,0,1,0,5.303571429,4,0,0,13,18.83928571,0,14.91071429,15,0,13,22,38.30357143,6.785714286,4,1,3677.517857,15,8,45,243.625,0,3,2,0,0,0,2.178571429,23.35714286,13,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,10,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,6,0,12,84,252,83,0,19,731,58,128,26,3,4,26,19727,8,35,0,68,0,9,0,0,74,0,76,18,0,0,0,18,1,82,320,39,56,191,338,74,0,900,0,214,0,74,38,0,29,5,21,1,57,4,17,41,60,486676,1192,232,898,6,451,102,576,24,269,6,0,37,1,2,38,53,0,1,1,12,38,1,3,1,3,14,0,4,4,164,0,0,3,0,192,13,1,0,5,0,0,0,2,9,3,148,9,0,0,0,0,0,26,1,0,3,0,1,4,30,2,14,32
2020-02,6000215327,166672648,15,11.48214286,43.92857143,62.94642857,0,11,0,16,1,71.875,0.517857143,0,3,4,22.28571429,0,2.875,1,0,0,0,5.303571429,26,0,0,18,18.83928571,0,14.91071429,12,0,30,58,38.30357143,6.785714286,5,2,3677.517857,0,12,16,243.625,0,9,4,1,0,0,2.178571429,23.35714286,19,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,15,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,13,0,10,65,189,43,0,5,703,74,76,36,1,8,23,17207,8,8,10,0,0,0,0,0,0,0,1,0,9,0,0,0,4,321,190,0,257,223,300,111,0,1096,0,128,0,40,0,0,14,0,27,0,31,0,14,5,54,92634,771,160,883,3,452,93,522,0,352,20,0,44,0,0,33,57,0,1,0,25,10,1,6,4,0,31,0,0,20,78,0,0,16,1,180,0,0,2,11,0,10,0,2,10,0,138,1,2,0,0,0,0,26,0,0,0,0,0,2,19,1,16,18
2020-03,6000215327,166672648,17,11.48214286,43.92857143,62.94642857,0,6,0,5,2,71.875,0.517857143,0,3,7,22.28571429,0,2.875,1,0,11,0,5.303571429,25,0,0,14,18.83928571,0,14.91071429,18,0,12,10,38.30357143,6.785714286,0,1,3677.517857,25,44,48,243.625,0,4,2,0,0,0,2.178571429,23.35714286,12,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,8,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,15,0,22,37,216,85,0,18,922,26,135,32,0,15,53,30497,16,0,0,9,0,0,0,0,9,0,10,10,0,0,0,0,41,422,172,3,318,228,261,38,0,1545,0,213,0,112,111,0,15,14,43,0,55,10,13,13,82,65714,868,176,874,2,526,141,597,6,382,21,0,23,1,0,65,62,0,1,0,48,16,5,15,7,0,31,4,7,11,143,5,4,4,0,204,4,1,13,10,0,8,0,0,6,1,206,4,0,0,4,0,0,11,2,0,5,0,0,0,29,3,14,57
2020-04,6000215327,166672648,62,11.48214286,43.92857143,62.94642857,0,4,0,12,0,71.875,0.517857143,4,3,2,22.28571429,0,2.875,7,1,1,0,5.303571429,4,0,0,11,18.83928571,0,14.91071429,11,3,9,16,38.30357143,6.785714286,12,1,3677.517857,11,17,41,243.625,2,14,0,0,4,5,2.178571429,23.35714286,10,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,11,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,16,0,11,64,217,123,0,15,798,61,91,34,9,13,30,21267,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,39,459,128,114,540,157,192,75,0,1480,37,157,74,111,162,0,11,22,34,7,68,12,40,11,60,46927,722,184,848,0,431,100,499,4,265,14,0,14,2,2,45,38,0,3,0,35,26,0,9,6,0,15,0,1,2,158,0,0,8,0,301,0,0,4,9,0,1,0,1,0,0,177,3,0,0,10,0,0,15,4,0,2,0,0,0,25,0,5,16
2020-05,6000215327,166672648,74,11.48214286,43.92857143,62.94642857,0,1,0,16,2,71.875,0.517857143,0,0,4,22.28571429,0,2.875,1,0,9,1,5.303571429,10,0,0,9,18.83928571,0,14.91071429,44,0,7,14,38.30357143,6.785714286,0,0,3677.517857,40,18,25,243.625,0,1,0,0,1,0,2.178571429,23.35714286,18,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,6,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,25,0,33,41,166,55,0,6,754,62,75,69,0,11,17,24411,10,0,0,17,0,10,0,0,10,0,0,0,0,0,0,0,41,341,175,42,428,150,117,0,0,1139,0,240,0,75,111,0,17,9,43,1,89,7,10,18,65,92100,776,257,743,3,416,125,500,9,246,13,0,33,1,0,29,38,0,0,1,28,43,0,7,25,0,14,0,0,22,167,0,0,3,0,170,10,0,11,7,0,12,3,3,3,0,172,1,9,0,0,0,0,14,5,0,2,0,0,0,43,9,17,32
2020-06,6000215327,166672648,29,11.48214286,43.92857143,62.94642857,0,6,0,7,0,71.875,0.517857143,0,10,0,22.28571429,0,2.875,4,1,2,2,5.303571429,31,0,0,20,18.83928571,2,14.91071429,19,2,13,22,38.30357143,6.785714286,4,3,3677.517857,26,12,39,243.625,4,10,0,0,7,3,2.178571429,23.35714286,35,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,18,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,25,0,10,139,457,58,0,40,1155,99,187,126,0,13,38,36702,21,0,3,10,0,0,0,0,26,0,0,0,0,6,0,0,117,234,553,1,355,113,112,0,0,1348,0,232,74,111,111,37,29,9,61,0,108,8,24,38,105,139947,1633,449,1145,6,737,245,843,30,564,50,5,23,2,2,68,65,1,0,8,31,24,1,7,7,0,32,0,7,16,310,0,0,4,0,221,3,0,14,14,1,5,0,1,6,0,297,1,0,0,1,0,0,34,10,0,12,2,3,2,73,0,7,57
2020-07,6000215327,166672648,21,11.48214286,43.92857143,62.94642857,0,0,0,30,1,71.875,0.517857143,0,12,9,22.28571429,0,2.875,4,2,8,0,5.303571429,28,1,0,16,18.83928571,0,14.91071429,32,0,15,20,38.30357143,6.785714286,6,0,3677.517857,37,12,53,243.625,0,8,3,0,0,9,2.178571429,23.35714286,9,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,9,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,25,2,19,86,278,147,0,18,1089,88,146,55,0,12,51,29635,15,10,0,9,0,0,0,0,9,0,20,0,0,0,0,0,2,311,250,53,329,297,224,0,1,1154,0,122,0,39,186,37,26,4,58,0,125,15,58,11,118,122530,1166,183,1045,2,763,204,681,9,486,58,0,9,0,5,74,61,0,4,1,25,21,3,8,26,0,21,0,7,15,279,0,0,5,0,213,8,7,8,14,0,2,0,3,2,1,182,0,0,0,4,0,0,13,14,0,3,1,6,2,40,3,22,58
2020-08,6000215327,166672648,36,11.48214286,43.92857143,62.94642857,0,3,0,15,1,71.875,0.517857143,0,7,1,22.28571429,4,2.875,1,0,8,0,5.303571429,14,0,0,13,18.83928571,0,14.91071429,8,7,18,46,38.30357143,6.785714286,2,0,3677.517857,6,21,43,243.625,0,0,1,0,3,0,2.178571429,23.35714286,15,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,4,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,11,0,2,123,256,97,0,34,838,83,143,49,0,5,53,30714,7,6,0,18,0,0,0,0,9,0,0,0,0,0,0,3,115,461,79,113,393,43,113,0,0,1101,0,233,74,37,111,37,16,1,53,0,112,2,33,32,85,83541,911,241,1007,8,615,137,580,0,394,15,2,59,1,2,52,67,0,1,0,47,31,2,15,4,1,12,0,0,21,218,10,0,2,0,167,0,1,20,8,0,17,0,0,0,0,243,1,0,0,4,1,0,17,8,0,5,2,0,1,25,0,17,33
2020-09,6000215327,166672648,18,11.48214286,43.92857143,62.94642857,0,4,0,12,0,71.875,0.517857143,1,11,0,22.28571429,0,2.875,0,3,9,0,5.303571429,40,0,0,26,18.83928571,1,14.91071429,35,0,14,22,38.30357143,6.785714286,12,3,3677.517857,20,4,29,243.625,4,5,0,0,4,3,2.178571429,23.35714286,16,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,6,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,24,0,41,54,303,114,0,38,1191,36,193,63,4,14,61,36209,14,0,0,9,0,0,0,0,0,0,18,0,0,0,0,0,5,271,215,74,280,37,77,0,0,807,1,248,0,38,0,0,23,11,86,1,55,11,28,14,102,160400,1301,271,1093,7,720,159,751,27,360,64,0,35,0,1,41,28,0,2,4,10,25,0,18,20,0,27,1,8,26,169,7,0,13,0,273,14,0,14,35,0,6,0,0,7,0,299,0,0,1,3,0,0,26,12,2,11,0,1,1,49,0,12,56
2020-10,6000215327,166672648,39,11.48214286,43.92857143,62.94642857,0,4,0,15,2,71.875,0.517857143,4,14,5,22.28571429,0,2.875,9,0,7,1,5.303571429,36,0,0,18,18.83928571,1,14.91071429,49,0,42,48,38.30357143,6.785714286,16,1,3677.517857,27,30,49,243.625,0,13,4,0,5,1,2.178571429,23.35714286,22,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,21,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,13,1,47,201,525,227,0,23,1644,143,218,69,7,10,38,58008,42,8,0,18,0,0,0,0,18,0,21,0,0,0,0,0,42,377,214,39,458,76,263,74,0,1418,3,239,0,39,223,37,36,5,96,4,166,5,122,31,149,83321,1715,416,1597,4,991,307,966,21,688,48,2,44,2,2,54,68,0,3,2,83,45,0,12,18,0,19,6,11,21,254,5,0,5,0,389,7,1,15,40,0,10,2,0,13,1,264,1,0,1,20,0,0,40,13,0,2,4,1,0,38,1,39,58
2020-11,6000215327,166672648,23,11.48214286,43.92857143,62.94642857,0,9,2,40,2,71.875,0.517857143,0,15,7,22.28571429,0,2.875,0,0,4,0,5.303571429,18,0,4,29,18.83928571,1,14.91071429,12,0,24,14,38.30357143,6.785714286,3,1,3677.517857,60,1,33,243.625,2,5,9,0,4,3,2.178571429,23.35714286,23,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,10,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,6,0,32,138,356,142,0,40,1441,65,173,74,2,17,90,42554,7,9,0,0,0,0,10,0,0,0,0,0,0,0,0,9,1,231,137,38,312,112,409,185,0,884,0,262,37,149,113,0,22,9,58,1,156,4,48,28,107,61721,1567,305,1338,3,1043,251,733,7,538,23,0,52,2,7,60,41,0,2,0,44,41,3,29,26,0,26,0,3,35,232,6,0,4,0,313,2,0,39,12,0,7,0,1,9,2,216,11,0,0,0,0,0,40,6,0,4,0,1,4,47,1,20,88
2020-12,6000215327,166672648,62,11.48214286,43.92857143,62.94642857,0,24,0,20,7,71.875,0.517857143,1,19,8,22.28571429,0,2.875,0,1,15,0,5.303571429,32,0,0,34,18.83928571,1,14.91071429,68,0,16,54,38.30357143,6.785714286,13,16,3677.517857,48,61,58,243.625,1,23,1,1,2,2,2.178571429,23.35714286,36,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,3,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,29,3,27,172,455,248,0,51,1924,135,226,95,1,9,59,41935,51,7,9,6,0,0,10,0,0,0,14,0,0,9,0,0,53,493,146,39,537,38,188,37,0,1082,0,283,0,149,148,0,23,15,69,2,157,17,73,34,155,74662,2028,569,1516,11,1257,348,922,17,779,63,0,40,0,6,66,85,1,1,4,71,300,4,8,26,0,44,2,6,38,346,12,3,25,2,397,17,0,15,28,0,13,0,2,4,0,290,0,0,6,5,0,5,20,12,2,11,0,1,4,69,0,39,164
2021-01,6000215327,166672648,55,11.48214286,43.92857143,62.94642857,0,1,0,7,4,71.875,0.517857143,0,14,3,22.28571429,2,2.875,0,0,15,0,5.303571429,13,0,0,20,18.83928571,1,14.91071429,34,0,18,22,38.30357143,6.785714286,9,1,3677.517857,14,21,40,243.625,0,6,0,1,0,0,2.178571429,23.35714286,13,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,10,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,9,1,7,100,253,232,1,21,1018,78,154,118,1,11,36,24787,8,10,18,124,0,0,20,0,121,0,79,9,0,9,10,63,39,307,183,115,320,39,264,113,0,944,37,150,1,112,74,37,13,2,39,0,107,2,48,24,111,77673,1807,284,996,10,734,113,716,18,387,14,0,5,2,0,44,35,0,1,0,10,33,5,5,3,0,26,0,1,27,333,1,0,4,0,281,5,3,17,18,5,5,0,0,1,0,203,2,0,2,1,0,0,27,3,2,7,0,1,1,59,0,29,60
2021-02,6000215327,166672648,31,11.48214286,43.92857143,62.94642857,0,1,0,8,2,71.875,0.517857143,0,0,0,22.28571429,0,2.875,0,0,0,0,5.303571429,8,0,0,7,18.83928571,0,14.91071429,40,0,23,16,38.30357143,6.785714286,9,0,3677.517857,20,32,57,243.625,0,7,2,0,2,0,2.178571429,23.35714286,13,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,2,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,20,0,2,60,250,86,0,0,649,28,49,24,0,15,33,17895,16,0,9,25,0,0,60,0,9,0,12,10,0,9,0,0,113,255,118,1,264,186,277,149,0,1212,75,353,0,112,148,0,16,0,43,0,64,1,14,40,44,70635,995,220,938,6,477,94,584,5,301,28,0,44,2,1,25,21,0,2,0,20,20,0,5,5,0,23,0,0,7,170,0,0,9,0,129,5,0,13,9,0,1,0,0,3,0,192,0,0,0,0,0,0,12,3,0,0,0,0,2,19,0,5,41
2021-03,6000215327,166672648,18,11.48214286,43.92857143,62.94642857,0,4,0,6,2,71.875,0.517857143,0,2,0,22.28571429,0,2.875,0,0,6,0,5.303571429,23,0,0,12,18.83928571,0,14.91071429,14,0,14,12,38.30357143,6.785714286,7,0,3677.517857,31,37,42,243.625,0,13,3,0,0,0,2.178571429,23.35714286,10,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,15,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,13,0,16,56,295,199,0,16,1081,85,134,47,1,8,22,22884,11,9,0,8,0,0,18,0,28,10,9,10,0,0,0,18,75,277,282,37,358,77,507,41,0,1259,0,196,74,112,111,37,12,0,34,0,65,5,72,29,79,88103,1265,217,973,4,632,178,581,6,325,10,0,23,1,3,36,44,0,4,0,42,81,0,4,14,0,8,1,2,11,225,0,0,10,0,246,2,1,9,19,0,0,0,1,2,2,228,1,3,0,0,0,0,12,1,4,2,0,1,2,50,3,4,38
